TransactionNo,Items,DateTime,Daypart,DayType,Date,Time,DayType_fixed,Hour,Daypart_fixed,Popular_Item
4655,Hot chocolate,2017-01-14 09:52:00,Morning,Weekend,2017-01-14,09:52:00,Saturday,9,Morning,Not Popular
4655,Bread,2017-01-14 09:52:00,Morning,Weekend,2017-01-14,09:52:00,Saturday,9,Morning,Not Popular
4655,Medialuna,2017-01-14 09:52:00,Morning,Weekend,2017-01-14,09:52:00,Saturday,9,Morning,Not Popular
4655,Toast,2017-01-14 09:52:00,Morning,Weekend,2017-01-14,09:52:00,Saturday,9,Morning,Not Popular
4656,Alfajores,2017-01-14 09:55:00,Morning,Weekend,2017-01-14,09:55:00,Saturday,9,Morning,Not Popular
4656,Scone,2017-01-14 09:55:00,Morning,Weekend,2017-01-14,09:55:00,Saturday,9,Morning,Not Popular
4657,Coffee,2017-01-14 09:59:00,Morning,Weekend,2017-01-14,09:59:00,Saturday,9,Morning,Popular
4657,Cookies,2017-01-14 09:59:00,Morning,Weekend,2017-01-14,09:59:00,Saturday,9,Morning,Not Popular
4658,Coffee,2017-01-14 10:04:00,Morning,Weekend,2017-01-14,10:04:00,Saturday,10,Morning,Popular
4659,Brownie,2017-01-14 10:19:00,Morning,Weekend,2017-01-14,10:19:00,Saturday,10,Morning,Not Popular
4659,Pastry,2017-01-14 10:19:00,Morning,Weekend,2017-01-14,10:19:00,Saturday,10,Morning,Not Popular
4659,Bread,2017-01-14 10:19:00,Morning,Weekend,2017-01-14,10:19:00,Saturday,10,Morning,Not Popular
4660,Bread,2017-01-14 10:22:00,Morning,Weekend,2017-01-14,10:22:00,Saturday,10,Morning,Not Popular
4661,Pastry,2017-01-14 10:29:00,Morning,Weekend,2017-01-14,10:29:00,Saturday,10,Morning,Not Popular
4661,Bread,2017-01-14 10:29:00,Morning,Weekend,2017-01-14,10:29:00,Saturday,10,Morning,Not Popular
4662,Coffee,2017-01-14 10:31:00,Morning,Weekend,2017-01-14,10:31:00,Saturday,10,Morning,Popular
4663,Coffee,2017-01-14 10:42:00,Morning,Weekend,2017-01-14,10:42:00,Saturday,10,Morning,Popular
4663,Hot chocolate,2017-01-14 10:42:00,Morning,Weekend,2017-01-14,10:42:00,Saturday,10,Morning,Not Popular
4663,Hearty & Seasonal,2017-01-14 10:42:00,Morning,Weekend,2017-01-14,10:42:00,Saturday,10,Morning,Not Popular
4663,Bread,2017-01-14 10:42:00,Morning,Weekend,2017-01-14,10:42:00,Saturday,10,Morning,Not Popular
4664,Coffee,2017-01-14 10:47:00,Morning,Weekend,2017-01-14,10:47:00,Saturday,10,Morning,Popular
4665,Bread,2017-01-14 10:50:00,Morning,Weekend,2017-01-14,10:50:00,Saturday,10,Morning,Not Popular
4666,Cake,2017-01-14 10:55:00,Morning,Weekend,2017-01-14,10:55:00,Saturday,10,Morning,Not Popular
4667,Coffee,2017-01-14 11:07:00,Morning,Weekend,2017-01-14,11:07:00,Saturday,11,Morning,Popular
4667,Cookies,2017-01-14 11:07:00,Morning,Weekend,2017-01-14,11:07:00,Saturday,11,Morning,Not Popular
4667,Scone,2017-01-14 11:07:00,Morning,Weekend,2017-01-14,11:07:00,Saturday,11,Morning,Not Popular
4668,Coffee,2017-01-14 11:17:00,Morning,Weekend,2017-01-14,11:17:00,Saturday,11,Morning,Popular
4668,Medialuna,2017-01-14 11:17:00,Morning,Weekend,2017-01-14,11:17:00,Saturday,11,Morning,Not Popular
4668,Cake,2017-01-14 11:17:00,Morning,Weekend,2017-01-14,11:17:00,Saturday,11,Morning,Not Popular
4668,Tiffin,2017-01-14 11:17:00,Morning,Weekend,2017-01-14,11:17:00,Saturday,11,Morning,Not Popular
4669,Coffee,2017-01-14 11:26:00,Morning,Weekend,2017-01-14,11:26:00,Saturday,11,Morning,Popular
4669,Medialuna,2017-01-14 11:26:00,Morning,Weekend,2017-01-14,11:26:00,Saturday,11,Morning,Not Popular
4670,Tea,2017-01-14 11:32:00,Morning,Weekend,2017-01-14,11:32:00,Saturday,11,Morning,Not Popular
4670,Truffles,2017-01-14 11:32:00,Morning,Weekend,2017-01-14,11:32:00,Saturday,11,Morning,Not Popular
4670,Medialuna,2017-01-14 11:32:00,Morning,Weekend,2017-01-14,11:32:00,Saturday,11,Morning,Not Popular
4671,Pastry,2017-01-14 11:33:00,Morning,Weekend,2017-01-14,11:33:00,Saturday,11,Morning,Not Popular
4671,Coffee,2017-01-14 11:33:00,Morning,Weekend,2017-01-14,11:33:00,Saturday,11,Morning,Popular
4672,Coffee,2017-01-14 11:36:00,Morning,Weekend,2017-01-14,11:36:00,Saturday,11,Morning,Popular
4672,Hot chocolate,2017-01-14 11:36:00,Morning,Weekend,2017-01-14,11:36:00,Saturday,11,Morning,Not Popular
4673,Scandinavian,2017-01-14 11:37:00,Morning,Weekend,2017-01-14,11:37:00,Saturday,11,Morning,Not Popular
4674,Coffee,2017-01-14 11:39:00,Morning,Weekend,2017-01-14,11:39:00,Saturday,11,Morning,Popular
4674,Tea,2017-01-14 11:39:00,Morning,Weekend,2017-01-14,11:39:00,Saturday,11,Morning,Not Popular
4674,Scone,2017-01-14 11:39:00,Morning,Weekend,2017-01-14,11:39:00,Saturday,11,Morning,Not Popular
4675,Coffee,2017-01-14 11:47:00,Morning,Weekend,2017-01-14,11:47:00,Saturday,11,Morning,Popular
4676,Hot chocolate,2017-01-14 11:49:00,Morning,Weekend,2017-01-14,11:49:00,Saturday,11,Morning,Not Popular
4676,Coffee,2017-01-14 11:49:00,Morning,Weekend,2017-01-14,11:49:00,Saturday,11,Morning,Popular
4676,Bread,2017-01-14 11:49:00,Morning,Weekend,2017-01-14,11:49:00,Saturday,11,Morning,Not Popular
4676,Scone,2017-01-14 11:49:00,Morning,Weekend,2017-01-14,11:49:00,Saturday,11,Morning,Not Popular
4676,Cookies,2017-01-14 11:49:00,Morning,Weekend,2017-01-14,11:49:00,Saturday,11,Morning,Not Popular
4676,Hearty & Seasonal,2017-01-14 11:49:00,Morning,Weekend,2017-01-14,11:49:00,Saturday,11,Morning,Not Popular
4677,Bread,2017-01-14 12:00:00,Afternoon,Weekend,2017-01-14,12:00:00,Saturday,12,Afternoon,Not Popular
4678,Bread,2017-01-14 12:21:00,Afternoon,Weekend,2017-01-14,12:21:00,Saturday,12,Afternoon,Not Popular
4679,Coffee,2017-01-14 12:23:00,Afternoon,Weekend,2017-01-14,12:23:00,Saturday,12,Afternoon,Popular
4679,Alfajores,2017-01-14 12:23:00,Afternoon,Weekend,2017-01-14,12:23:00,Saturday,12,Afternoon,Not Popular
4679,Pastry,2017-01-14 12:23:00,Afternoon,Weekend,2017-01-14,12:23:00,Saturday,12,Afternoon,Not Popular
4680,Cake,2017-01-14 12:26:00,Afternoon,Weekend,2017-01-14,12:26:00,Saturday,12,Afternoon,Not Popular
4680,Tiffin,2017-01-14 12:26:00,Afternoon,Weekend,2017-01-14,12:26:00,Saturday,12,Afternoon,Not Popular
4680,Bread,2017-01-14 12:26:00,Afternoon,Weekend,2017-01-14,12:26:00,Saturday,12,Afternoon,Not Popular
4680,Hot chocolate,2017-01-14 12:26:00,Afternoon,Weekend,2017-01-14,12:26:00,Saturday,12,Afternoon,Not Popular
4680,Coffee,2017-01-14 12:26:00,Afternoon,Weekend,2017-01-14,12:26:00,Saturday,12,Afternoon,Popular
4681,Cake,2017-01-14 12:29:00,Afternoon,Weekend,2017-01-14,12:29:00,Saturday,12,Afternoon,Not Popular
4681,Farm House,2017-01-14 12:29:00,Afternoon,Weekend,2017-01-14,12:29:00,Saturday,12,Afternoon,Not Popular
4682,Coffee,2017-01-14 12:32:00,Afternoon,Weekend,2017-01-14,12:32:00,Saturday,12,Afternoon,Popular
4682,Pastry,2017-01-14 12:32:00,Afternoon,Weekend,2017-01-14,12:32:00,Saturday,12,Afternoon,Not Popular
4683,Coffee,2017-01-14 12:35:00,Afternoon,Weekend,2017-01-14,12:35:00,Saturday,12,Afternoon,Popular
4683,Alfajores,2017-01-14 12:35:00,Afternoon,Weekend,2017-01-14,12:35:00,Saturday,12,Afternoon,Not Popular
4684,Tea,2017-01-14 12:36:00,Afternoon,Weekend,2017-01-14,12:36:00,Saturday,12,Afternoon,Not Popular
4685,Coffee,2017-01-14 12:36:00,Afternoon,Weekend,2017-01-14,12:36:00,Saturday,12,Afternoon,Popular
4685,Hearty & Seasonal,2017-01-14 12:36:00,Afternoon,Weekend,2017-01-14,12:36:00,Saturday,12,Afternoon,Not Popular
4686,Coffee,2017-01-14 12:38:00,Afternoon,Weekend,2017-01-14,12:38:00,Saturday,12,Afternoon,Popular
4687,Bread,2017-01-14 12:42:00,Afternoon,Weekend,2017-01-14,12:42:00,Saturday,12,Afternoon,Not Popular
4687,Tea,2017-01-14 12:42:00,Afternoon,Weekend,2017-01-14,12:42:00,Saturday,12,Afternoon,Not Popular
4687,Tiffin,2017-01-14 12:42:00,Afternoon,Weekend,2017-01-14,12:42:00,Saturday,12,Afternoon,Not Popular
4688,Tea,2017-01-14 12:43:00,Afternoon,Weekend,2017-01-14,12:43:00,Saturday,12,Afternoon,Not Popular
4689,Bread,2017-01-14 12:48:00,Afternoon,Weekend,2017-01-14,12:48:00,Saturday,12,Afternoon,Not Popular
4690,Coffee,2017-01-14 12:53:00,Afternoon,Weekend,2017-01-14,12:53:00,Saturday,12,Afternoon,Popular
4690,Tea,2017-01-14 12:53:00,Afternoon,Weekend,2017-01-14,12:53:00,Saturday,12,Afternoon,Not Popular
4691,Bread,2017-01-14 12:53:00,Afternoon,Weekend,2017-01-14,12:53:00,Saturday,12,Afternoon,Not Popular
4692,Coffee,2017-01-14 12:55:00,Afternoon,Weekend,2017-01-14,12:55:00,Saturday,12,Afternoon,Popular
4692,Tea,2017-01-14 12:55:00,Afternoon,Weekend,2017-01-14,12:55:00,Saturday,12,Afternoon,Not Popular
4692,Hearty & Seasonal,2017-01-14 12:55:00,Afternoon,Weekend,2017-01-14,12:55:00,Saturday,12,Afternoon,Not Popular
4692,Tiffin,2017-01-14 12:55:00,Afternoon,Weekend,2017-01-14,12:55:00,Saturday,12,Afternoon,Not Popular
4692,Bread,2017-01-14 12:55:00,Afternoon,Weekend,2017-01-14,12:55:00,Saturday,12,Afternoon,Not Popular
4692,Cake,2017-01-14 12:55:00,Afternoon,Weekend,2017-01-14,12:55:00,Saturday,12,Afternoon,Not Popular
4693,Bread,2017-01-14 12:56:00,Afternoon,Weekend,2017-01-14,12:56:00,Saturday,12,Afternoon,Not Popular
4694,Bread,2017-01-14 13:03:00,Afternoon,Weekend,2017-01-14,13:03:00,Saturday,13,Afternoon,Not Popular
4695,Hot chocolate,2017-01-14 13:45:00,Afternoon,Weekend,2017-01-14,13:45:00,Saturday,13,Afternoon,Not Popular
4696,Coffee,2017-01-14 13:48:00,Afternoon,Weekend,2017-01-14,13:48:00,Saturday,13,Afternoon,Popular
4696,Brownie,2017-01-14 13:48:00,Afternoon,Weekend,2017-01-14,13:48:00,Saturday,13,Afternoon,Not Popular
4696,Pastry,2017-01-14 13:48:00,Afternoon,Weekend,2017-01-14,13:48:00,Saturday,13,Afternoon,Not Popular
4696,Bread,2017-01-14 13:48:00,Afternoon,Weekend,2017-01-14,13:48:00,Saturday,13,Afternoon,Not Popular
4697,Scone,2017-01-14 13:49:00,Afternoon,Weekend,2017-01-14,13:49:00,Saturday,13,Afternoon,Not Popular
4698,Coffee,2017-01-14 14:01:00,Afternoon,Weekend,2017-01-14,14:01:00,Saturday,14,Afternoon,Popular
4698,Brownie,2017-01-14 14:01:00,Afternoon,Weekend,2017-01-14,14:01:00,Saturday,14,Afternoon,Not Popular
4698,Alfajores,2017-01-14 14:01:00,Afternoon,Weekend,2017-01-14,14:01:00,Saturday,14,Afternoon,Not Popular
4698,Toast,2017-01-14 14:01:00,Afternoon,Weekend,2017-01-14,14:01:00,Saturday,14,Afternoon,Not Popular
4698,Juice,2017-01-14 14:01:00,Afternoon,Weekend,2017-01-14,14:01:00,Saturday,14,Afternoon,Not Popular
4699,Coffee,2017-01-14 14:03:00,Afternoon,Weekend,2017-01-14,14:03:00,Saturday,14,Afternoon,Popular
4699,Tea,2017-01-14 14:03:00,Afternoon,Weekend,2017-01-14,14:03:00,Saturday,14,Afternoon,Not Popular
4699,Bread,2017-01-14 14:03:00,Afternoon,Weekend,2017-01-14,14:03:00,Saturday,14,Afternoon,Not Popular
4699,Cake,2017-01-14 14:03:00,Afternoon,Weekend,2017-01-14,14:03:00,Saturday,14,Afternoon,Not Popular
4699,Alfajores,2017-01-14 14:03:00,Afternoon,Weekend,2017-01-14,14:03:00,Saturday,14,Afternoon,Not Popular
4699,Toast,2017-01-14 14:03:00,Afternoon,Weekend,2017-01-14,14:03:00,Saturday,14,Afternoon,Not Popular
4701,Hearty & Seasonal,2017-01-14 14:11:00,Afternoon,Weekend,2017-01-14,14:11:00,Saturday,14,Afternoon,Not Popular
4701,Sandwich,2017-01-14 14:11:00,Afternoon,Weekend,2017-01-14,14:11:00,Saturday,14,Afternoon,Not Popular
4701,Coffee,2017-01-14 14:11:00,Afternoon,Weekend,2017-01-14,14:11:00,Saturday,14,Afternoon,Popular
4702,Juice,2017-01-14 14:15:00,Afternoon,Weekend,2017-01-14,14:15:00,Saturday,14,Afternoon,Not Popular
4702,Hot chocolate,2017-01-14 14:15:00,Afternoon,Weekend,2017-01-14,14:15:00,Saturday,14,Afternoon,Not Popular
4702,Coffee,2017-01-14 14:15:00,Afternoon,Weekend,2017-01-14,14:15:00,Saturday,14,Afternoon,Popular
4702,Hearty & Seasonal,2017-01-14 14:15:00,Afternoon,Weekend,2017-01-14,14:15:00,Saturday,14,Afternoon,Not Popular
4703,Brownie,2017-01-14 14:18:00,Afternoon,Weekend,2017-01-14,14:18:00,Saturday,14,Afternoon,Not Popular
4703,Bread,2017-01-14 14:18:00,Afternoon,Weekend,2017-01-14,14:18:00,Saturday,14,Afternoon,Not Popular
4704,Coffee,2017-01-14 14:30:00,Afternoon,Weekend,2017-01-14,14:30:00,Saturday,14,Afternoon,Popular
4704,Cake,2017-01-14 14:30:00,Afternoon,Weekend,2017-01-14,14:30:00,Saturday,14,Afternoon,Not Popular
4704,Sandwich,2017-01-14 14:30:00,Afternoon,Weekend,2017-01-14,14:30:00,Saturday,14,Afternoon,Not Popular
4704,Hearty & Seasonal,2017-01-14 14:30:00,Afternoon,Weekend,2017-01-14,14:30:00,Saturday,14,Afternoon,Not Popular
4705,Coffee,2017-01-14 14:32:00,Afternoon,Weekend,2017-01-14,14:32:00,Saturday,14,Afternoon,Popular
4706,Fudge,2017-01-14 14:34:00,Afternoon,Weekend,2017-01-14,14:34:00,Saturday,14,Afternoon,Not Popular
4707,Tiffin,2017-01-14 14:36:00,Afternoon,Weekend,2017-01-14,14:36:00,Saturday,14,Afternoon,Not Popular
4707,Scone,2017-01-14 14:36:00,Afternoon,Weekend,2017-01-14,14:36:00,Saturday,14,Afternoon,Not Popular
4707,Tea,2017-01-14 14:36:00,Afternoon,Weekend,2017-01-14,14:36:00,Saturday,14,Afternoon,Not Popular
4708,Coffee,2017-01-14 14:39:00,Afternoon,Weekend,2017-01-14,14:39:00,Saturday,14,Afternoon,Popular
4708,Sandwich,2017-01-14 14:39:00,Afternoon,Weekend,2017-01-14,14:39:00,Saturday,14,Afternoon,Not Popular
4709,Frittata,2017-01-14 14:50:00,Afternoon,Weekend,2017-01-14,14:50:00,Saturday,14,Afternoon,Not Popular
4709,Tea,2017-01-14 14:50:00,Afternoon,Weekend,2017-01-14,14:50:00,Saturday,14,Afternoon,Not Popular
4709,Bread,2017-01-14 14:50:00,Afternoon,Weekend,2017-01-14,14:50:00,Saturday,14,Afternoon,Not Popular
4710,Coffee,2017-01-14 14:57:00,Afternoon,Weekend,2017-01-14,14:57:00,Saturday,14,Afternoon,Popular
4711,Farm House,2017-01-14 15:16:00,Afternoon,Weekend,2017-01-14,15:16:00,Saturday,15,Afternoon,Not Popular
4712,Bread,2017-01-14 15:48:00,Afternoon,Weekend,2017-01-14,15:48:00,Saturday,15,Afternoon,Not Popular
4712,Cake,2017-01-14 15:48:00,Afternoon,Weekend,2017-01-14,15:48:00,Saturday,15,Afternoon,Not Popular
4712,Alfajores,2017-01-14 15:48:00,Afternoon,Weekend,2017-01-14,15:48:00,Saturday,15,Afternoon,Not Popular
4713,Coffee,2017-01-14 15:58:00,Afternoon,Weekend,2017-01-14,15:58:00,Saturday,15,Afternoon,Popular
4713,Bread,2017-01-14 15:58:00,Afternoon,Weekend,2017-01-14,15:58:00,Saturday,15,Afternoon,Not Popular
4713,Cake,2017-01-14 15:58:00,Afternoon,Weekend,2017-01-14,15:58:00,Saturday,15,Afternoon,Not Popular
4714,Mineral water,2017-01-14 15:59:00,Afternoon,Weekend,2017-01-14,15:59:00,Saturday,15,Afternoon,Not Popular
4715,Bread,2017-01-14 16:01:00,Afternoon,Weekend,2017-01-14,16:01:00,Saturday,16,Afternoon,Not Popular
4716,Focaccia,2017-01-14 16:15:00,Afternoon,Weekend,2017-01-14,16:15:00,Saturday,16,Afternoon,Not Popular
4717,Tea,2017-01-14 16:20:00,Afternoon,Weekend,2017-01-14,16:20:00,Saturday,16,Afternoon,Not Popular
4717,Bread,2017-01-14 16:20:00,Afternoon,Weekend,2017-01-14,16:20:00,Saturday,16,Afternoon,Not Popular
4718,Scandinavian,2017-01-14 16:23:00,Afternoon,Weekend,2017-01-14,16:23:00,Saturday,16,Afternoon,Not Popular
4719,Cake,2017-01-14 16:45:00,Afternoon,Weekend,2017-01-14,16:45:00,Saturday,16,Afternoon,Not Popular
4720,Tiffin,2017-01-14 16:46:00,Afternoon,Weekend,2017-01-14,16:46:00,Saturday,16,Afternoon,Not Popular
4721,Muffin,2017-01-14 16:56:00,Afternoon,Weekend,2017-01-14,16:56:00,Saturday,16,Afternoon,Not Popular
4721,Cookies,2017-01-14 16:56:00,Afternoon,Weekend,2017-01-14,16:56:00,Saturday,16,Afternoon,Not Popular
4722,Coffee,2017-01-14 16:57:00,Afternoon,Weekend,2017-01-14,16:57:00,Saturday,16,Afternoon,Popular
4722,Cake,2017-01-14 16:57:00,Afternoon,Weekend,2017-01-14,16:57:00,Saturday,16,Afternoon,Not Popular
4723,Afternoon with the baker,2017-01-14 18:15:00,Evening,Weekend,2017-01-14,18:15:00,Saturday,18,Evening,Not Popular
4724,Afternoon with the baker,2017-01-14 18:16:00,Evening,Weekend,2017-01-14,18:16:00,Saturday,18,Evening,Not Popular
4725,Afternoon with the baker,2017-01-14 18:16:00,Evening,Weekend,2017-01-14,18:16:00,Saturday,18,Evening,Not Popular
4726,Coffee,2017-01-15 09:43:00,Morning,Weekend,2017-01-15,09:43:00,Sunday,9,Morning,Popular
4726,Cake,2017-01-15 09:43:00,Morning,Weekend,2017-01-15,09:43:00,Sunday,9,Morning,Not Popular
4727,Medialuna,2017-01-15 09:56:00,Morning,Weekend,2017-01-15,09:56:00,Sunday,9,Morning,Not Popular
4728,Cake,2017-01-15 10:05:00,Morning,Weekend,2017-01-15,10:05:00,Sunday,10,Morning,Not Popular
4728,Bread,2017-01-15 10:05:00,Morning,Weekend,2017-01-15,10:05:00,Sunday,10,Morning,Not Popular
4728,Jammie Dodgers,2017-01-15 10:05:00,Morning,Weekend,2017-01-15,10:05:00,Sunday,10,Morning,Not Popular
4729,Bread,2017-01-15 10:33:00,Morning,Weekend,2017-01-15,10:33:00,Sunday,10,Morning,Not Popular
4730,Coffee,2017-01-15 10:36:00,Morning,Weekend,2017-01-15,10:36:00,Sunday,10,Morning,Popular
4730,The Nomad,2017-01-15 10:36:00,Morning,Weekend,2017-01-15,10:36:00,Sunday,10,Morning,Not Popular
4731,The Nomad,2017-01-15 10:38:00,Morning,Weekend,2017-01-15,10:38:00,Sunday,10,Morning,Not Popular
4731,Tea,2017-01-15 10:38:00,Morning,Weekend,2017-01-15,10:38:00,Sunday,10,Morning,Not Popular
4731,Bread,2017-01-15 10:38:00,Morning,Weekend,2017-01-15,10:38:00,Sunday,10,Morning,Not Popular
4731,Tiffin,2017-01-15 10:38:00,Morning,Weekend,2017-01-15,10:38:00,Sunday,10,Morning,Not Popular
4732,Coffee,2017-01-15 10:39:00,Morning,Weekend,2017-01-15,10:39:00,Sunday,10,Morning,Popular
4732,Bread,2017-01-15 10:39:00,Morning,Weekend,2017-01-15,10:39:00,Sunday,10,Morning,Not Popular
4733,Coffee,2017-01-15 10:42:00,Morning,Weekend,2017-01-15,10:42:00,Sunday,10,Morning,Popular
4734,Bread,2017-01-15 11:11:00,Morning,Weekend,2017-01-15,11:11:00,Sunday,11,Morning,Not Popular
4734,Coffee,2017-01-15 11:11:00,Morning,Weekend,2017-01-15,11:11:00,Sunday,11,Morning,Popular
4734,Brioche and salami,2017-01-15 11:11:00,Morning,Weekend,2017-01-15,11:11:00,Sunday,11,Morning,Not Popular
4735,Coffee,2017-01-15 11:19:00,Morning,Weekend,2017-01-15,11:19:00,Sunday,11,Morning,Popular
4735,Granola,2017-01-15 11:19:00,Morning,Weekend,2017-01-15,11:19:00,Sunday,11,Morning,Not Popular
4735,Bread,2017-01-15 11:19:00,Morning,Weekend,2017-01-15,11:19:00,Sunday,11,Morning,Not Popular
4736,Coffee,2017-01-15 11:36:00,Morning,Weekend,2017-01-15,11:36:00,Sunday,11,Morning,Popular
4736,Juice,2017-01-15 11:36:00,Morning,Weekend,2017-01-15,11:36:00,Sunday,11,Morning,Not Popular
4736,Cake,2017-01-15 11:36:00,Morning,Weekend,2017-01-15,11:36:00,Sunday,11,Morning,Not Popular
4736,Scone,2017-01-15 11:36:00,Morning,Weekend,2017-01-15,11:36:00,Sunday,11,Morning,Not Popular
4737,Coffee,2017-01-15 11:37:00,Morning,Weekend,2017-01-15,11:37:00,Sunday,11,Morning,Popular
4737,Bread,2017-01-15 11:37:00,Morning,Weekend,2017-01-15,11:37:00,Sunday,11,Morning,Not Popular
4738,Bread,2017-01-15 11:38:00,Morning,Weekend,2017-01-15,11:38:00,Sunday,11,Morning,Not Popular
4739,Bread,2017-01-15 11:39:00,Morning,Weekend,2017-01-15,11:39:00,Sunday,11,Morning,Not Popular
4740,Bread,2017-01-15 11:52:00,Morning,Weekend,2017-01-15,11:52:00,Sunday,11,Morning,Not Popular
4740,Farm House,2017-01-15 11:52:00,Morning,Weekend,2017-01-15,11:52:00,Sunday,11,Morning,Not Popular
4741,Medialuna,2017-01-15 11:56:00,Morning,Weekend,2017-01-15,11:56:00,Sunday,11,Morning,Not Popular
4741,Pastry,2017-01-15 11:56:00,Morning,Weekend,2017-01-15,11:56:00,Sunday,11,Morning,Not Popular
4741,Coffee,2017-01-15 11:56:00,Morning,Weekend,2017-01-15,11:56:00,Sunday,11,Morning,Popular
4741,Bread,2017-01-15 11:56:00,Morning,Weekend,2017-01-15,11:56:00,Sunday,11,Morning,Not Popular
4742,Coffee,2017-01-15 12:17:00,Afternoon,Weekend,2017-01-15,12:17:00,Sunday,12,Afternoon,Popular
4742,Bread,2017-01-15 12:17:00,Afternoon,Weekend,2017-01-15,12:17:00,Sunday,12,Afternoon,Not Popular
4742,Farm House,2017-01-15 12:17:00,Afternoon,Weekend,2017-01-15,12:17:00,Sunday,12,Afternoon,Not Popular
4743,Coffee,2017-01-15 12:29:00,Afternoon,Weekend,2017-01-15,12:29:00,Sunday,12,Afternoon,Popular
4743,Pastry,2017-01-15 12:29:00,Afternoon,Weekend,2017-01-15,12:29:00,Sunday,12,Afternoon,Not Popular
4744,Pastry,2017-01-15 12:31:00,Afternoon,Weekend,2017-01-15,12:31:00,Sunday,12,Afternoon,Not Popular
4744,Bread,2017-01-15 12:31:00,Afternoon,Weekend,2017-01-15,12:31:00,Sunday,12,Afternoon,Not Popular
4745,Bread,2017-01-15 12:49:00,Afternoon,Weekend,2017-01-15,12:49:00,Sunday,12,Afternoon,Not Popular
4746,Coffee,2017-01-15 12:51:00,Afternoon,Weekend,2017-01-15,12:51:00,Sunday,12,Afternoon,Popular
4746,Bread,2017-01-15 12:51:00,Afternoon,Weekend,2017-01-15,12:51:00,Sunday,12,Afternoon,Not Popular
4747,Coffee,2017-01-15 13:08:00,Afternoon,Weekend,2017-01-15,13:08:00,Sunday,13,Afternoon,Popular
4748,Bread,2017-01-15 13:12:00,Afternoon,Weekend,2017-01-15,13:12:00,Sunday,13,Afternoon,Not Popular
4748,Juice,2017-01-15 13:12:00,Afternoon,Weekend,2017-01-15,13:12:00,Sunday,13,Afternoon,Not Popular
4748,Jammie Dodgers,2017-01-15 13:12:00,Afternoon,Weekend,2017-01-15,13:12:00,Sunday,13,Afternoon,Not Popular
4748,Brownie,2017-01-15 13:12:00,Afternoon,Weekend,2017-01-15,13:12:00,Sunday,13,Afternoon,Not Popular
4749,Toast,2017-01-15 13:19:00,Afternoon,Weekend,2017-01-15,13:19:00,Sunday,13,Afternoon,Not Popular
4749,Granola,2017-01-15 13:19:00,Afternoon,Weekend,2017-01-15,13:19:00,Sunday,13,Afternoon,Not Popular
4749,Pastry,2017-01-15 13:19:00,Afternoon,Weekend,2017-01-15,13:19:00,Sunday,13,Afternoon,Not Popular
4749,Coffee,2017-01-15 13:19:00,Afternoon,Weekend,2017-01-15,13:19:00,Sunday,13,Afternoon,Popular
4749,Bread,2017-01-15 13:19:00,Afternoon,Weekend,2017-01-15,13:19:00,Sunday,13,Afternoon,Not Popular
4750,Coffee,2017-01-15 13:26:00,Afternoon,Weekend,2017-01-15,13:26:00,Sunday,13,Afternoon,Popular
4750,Cake,2017-01-15 13:26:00,Afternoon,Weekend,2017-01-15,13:26:00,Sunday,13,Afternoon,Not Popular
4750,Tiffin,2017-01-15 13:26:00,Afternoon,Weekend,2017-01-15,13:26:00,Sunday,13,Afternoon,Not Popular
4750,Granola,2017-01-15 13:26:00,Afternoon,Weekend,2017-01-15,13:26:00,Sunday,13,Afternoon,Not Popular
4751,Gingerbread syrup,2017-01-15 13:45:00,Afternoon,Weekend,2017-01-15,13:45:00,Sunday,13,Afternoon,Not Popular
4751,Coffee,2017-01-15 13:45:00,Afternoon,Weekend,2017-01-15,13:45:00,Sunday,13,Afternoon,Popular
4752,Hearty & Seasonal,2017-01-15 14:00:00,Afternoon,Weekend,2017-01-15,14:00:00,Sunday,14,Afternoon,Not Popular
4752,Coffee,2017-01-15 14:00:00,Afternoon,Weekend,2017-01-15,14:00:00,Sunday,14,Afternoon,Popular
4752,Cake,2017-01-15 14:00:00,Afternoon,Weekend,2017-01-15,14:00:00,Sunday,14,Afternoon,Not Popular
